video_id,trending_date,title,category_id,views,likes,dislikes,comment_count
xUGYcyGCfrY,17.21.12,21 డిసెంబర్ 2017 అతి ప్రమాదకరమైన రోజు.. హెచ్చరిస్తున్న జ్యోతిష్కులు..  || Omfut,24,315325,1213,431,158
fguRnROCs7U,17.21.12,Puthe Kamm : Arsh Maini ( Full Video Song ) | Oshin Brar | Latest Punjabi Songs 2017 | Lokdhun,10,693370,15358,627,481
t3UV6H5u3_g,17.21.12,పవన్ కళ్యాణ్ పాటతో హోరెత్తిన సభ | Pawan Kalyan Craze at Telugu Mahasabhalu 2017 | YOYO Cine Talkies,24,279773,2015,486,110
#NAME?,17.21.12,அப்போலோ மருத்துவமனையில் சிகிச்சை பெற்றபோது ஜெயலலிதா பழச்சாறு அருந்தும் வீடியோ,25,60961,100,29,21
SmdtPxUXb8o,17.21.12,Super Dancer Of The Year (Ft. TG Films),23,288967,31336,792,3139
#NAME?,17.21.12,PADMAN Official Trailer | Akshay Kumar | Sonam Kapoor | Radhika Apte | 26th Jan 2018,24,26983244,440666,25662,29102
i7Z8T_Sq3bc,17.21.12,അന്ന് രാത്രി ദിലീപേട്ടനും കാവ്യയും ഒരുമിച്ച് ബാത്റൂമില്‍ കയറി പിന്നീട് - റിമിയുടെ മൊഴി പുറത്ത്,22,204858,0,0,122
rHqVcWxwQKw,17.21.12,So Sorry | Congress Ke Sholay,23,557941,8952,707,885
lQOMzMzX73M,17.21.12,Yaari Ve | Meet Bros | Lauren Gottlieb | Prakriti Kakar | Adil Shaikh | Latest Songs 2017,10,652257,17277,533,739
fYjsm3EtJe8,17.21.12,Akshay Kumar's Inspirational Speech At Padman Promotions Will Melt Ur Heart,24,501268,6690,293,411
pUGh0ydBzI8,17.21.12,வாணி ராணி - VAANI RANI -  Episode 1448 - 20/12/2017,24,308893,1952,301,395
zWwnvD1mSI4,17.21.12,Bigg Boss 11 Spoof || Shudh Desi Endings,23,338024,11527,1490,1012
yn5WYTXhlDE,17.21.12,"उल्का से बाल-बाल बची धरती, एलियंस के ऊपर शोध ज़ारी, मंगल ग्रह के नीचे जीवन - FactTechz SciNews Ep1",28,141998,26214,432,2318
4g39QA0mfvE,17.21.12,Top To Bottom GAANCHALI | Lyrical  Video Song 2017 | Chandan Shetty | Sneha Hegde,10,306783,12016,183,360
VQAigwxzu_g,17.21.12,TSP's Harry Potter meets Engineers || Jizzy-Veerji Recap Show E02,24,601304,21767,3076,1864
5CG-AXOAYko,17.21.12,Preet Harpal: Haan Kargi (Full Song) DJ Flow | Latest Punjabi Songs 2017,10,1144581,22896,1275,751
HDyC5WFXbPc,17.21.12,HOW TO GET A HOT & RICH GIRLFRIEND | So Effin Cray,24,236601,12570,671,964
UBdpGbHbuPU,17.21.12,அந்த வீடியோவில் இருப்பது ஜெயலலிதா இல்ல ? கீதா பரபரப்பு தகவல் ! Jayalalitha Apollo video | Tamil news,25,51287,267,32,21
lL8AyBMVYDQ,17.21.12,Lalitha Jewellery Robbery Exclusive CCTV Footage.! లలిత జ్యువలరీ లో  సి సి కెమెరా వీడియో .! News Now,24,182090,255,98,29
yz5RuzHRwYw,17.21.12,Durga | Full Ep 946 20th Dec 2017 | Odia Serial - TarangTV,24,57554,221,45,11
SK1wpxSv6mc,17.21.12,Meri Bhen Ko Chheda Hai - Bakchodi ki Hadd - TST,23,229539,17354,468,1087
0Y24iBSwxbk,17.21.12,AIYAARY | Sidharth Malhotra | Manoj Bajpayee | Trailer Reaction!,24,79866,2137,100,625
J-g9lof9PHc,17.21.12,Political motive behind RGV's Kadapa web series? - Rajinikanth TV9,25,89011,684,73,181
3UWxZMaKF6o,17.21.12,Naa Peru Meenakshi | 19th December 2017  | Full Episode No 908| ETV Telugu,24,339249,1328,210,226
Qdx4JZq6EWc,17.21.12,Indian Therapy for Unbox Therapy #NextLevelCollab - Part 1,28,223312,21347,763,2834
Exrqhj-mlKc,17.21.12,GO GOA GONE II NAZARBATTU II,23,165341,11886,1035,849
wSqe1OlA82E,17.21.12,बीजेपी की जीत पर अभिसार शर्मा ने क्या कह दिया ?ABHISAR SHARMA ON GUJRAT ELETION,25,135503,3681,505,946
q-jZm-FUbqs,17.21.12,"Stephanie McMahon announces the first-ever Women's Royal Rumble Match: Raw, Dec. 18, 2017",17,1354133,25722,1772,5663
BODrjpqFWRI,17.21.12,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2362 - 19th December, 2017",24,195457,715,122,61
zgGEEX16esE,17.21.12,பாகுபலியாக மாறிய அன்புமணி | Naughty Nights | Black Sheep,24,107483,5426,155,656
QZ3lMmnwV-8,17.21.12,REASON for anchor DD's Divorce! | Hot Tamil Cinema News | DD Neelakandan Marriage,24,210892,1258,164,267
5YE-yuqX8_U,17.21.12,Kuladheivam SUN TV Episode - 803 (20-12-17),24,169960,660,135,26
hnuaKesCOO8,17.21.12,Saarae Official Video Song HD | First Year Song | Queen Malayalam Movie 2018 | Dijo Jose Antony,10,258479,11335,212,380
3oU4jzNgqU8,17.21.12,હવે શું થશે આ વિકાસ નું || dhaval domadiya/part-2,24,267393,7225,230,550
IsKKSPu-Mnc,17.21.12,ఆ జబ్బుతో హాస్పిటల్ బెడ్ పై ఉన్న స్నేహ ఉల్లాల్..! 4 లక్షలు సహాయం చేసిన చిరు ! | Sneha Ullal | Pawan,24,284046,2243,324,91
r7FtF1NGGWw,17.21.12,RGV on his Pawan Kalyan tweets || Rajinikanth TV9,25,95561,891,79,251
G3sJ92CpP8o,17.21.12,ഒടുവിൽ മാത്തുക്കുട്ടിയും പാർവതിയെ കൈവിട്ടു - RJ Mathukkutty's stunning reply to Parvathy,24,72662,504,36,35
GAvoa7QTXL0,17.21.12,How people react when you're Jobless VS Working | RealSHIT,24,826220,74696,1884,2893
Ah1zgG5Glxg,17.21.12,Girliyapa's Long Weekend Plans | Beaches or Mountains,22,122538,6963,308,288
lhBdEnSeAAg,17.21.12,"Live Match:IND vs SL 1st T20i Live,INDIA VS SRI LANKA T20i#indvssl,SL 87-all out (16.0 Ovs)  Ind Won",17,100638,256,51,17
kPOqWhBRyLQ,17.21.12,Nitin Gadkari का जोरदार भाषण सुनकर कांग्रेसी भी दंग रह गए ! ऐसा काम Rahul Gandhi कभी नहीं कर सकते,25,427892,6093,404,553
xZsONNB3gXU,17.21.12,LAKH LAAHNTA - RAVNEET (Full Song) Gupz Sehra | Mawin Singh | Latest Punjabi Songs 2017 | Juke Dock,10,2628415,67466,2637,4351
YINoc51BbB0,17.21.12,Sabse Badi Hera Pheri 3 (Pandavulu Pandavulu Tummeda) 2017 Full Hindi Dubbed Movie | Vishnu Manchu,1,6429292,35262,4108,913
WISBAbtjlHM,17.21.12,ഇത്ര മോശമായി സംസാരിക്കുന്ന നടി പാർവതിയാണോ സ്ത്രീകൾക്കൊപ്പം | Actress Parvathy OMKV talk,24,230503,7187,425,878
_A-0UgcGJjw,17.21.12,అజ్ఞాతవాసికి అలీ దూరంగా ఉండడానికి కారణం ఇదే | Reason For Ali Absence In Agnyathavasi Audio Launch,24,143253,1550,130,64
FVWZjNclRRY,17.21.12,ஜெயலலிதாவின் சிகிச்சை வீடியோ பற்றிய விசாரணைகள் நடத்தப்பட வேண்டும்: கார்த்திகை செல்வன்,25,88372,277,73,105
oYuhTr5MdfE,17.21.12,"Jan Gan Man Ki Baat, Episode 166: Gujarat Elections Results and Winter Session of Parliament",25,145570,6470,523,1353
b-LDelJrFO8,17.21.12,Mathimarupu - When your friend is a mini Ghajini ||  Mahathalli,24,222088,5110,352,877
foruCNGpRq4,17.21.12,திடீரென கேமராவில் சிக்கிய 5 வானியல் மர்ம நிகழ்வுகள் | 5 unbelievable mysteries spotted in sky |,22,204779,2906,131,101
l9AwBTSuaXg,17.21.12,"Muddha Mandaram - Episode 959  - December 20, 2017 - Preview",24,143364,286,45,32
sZSAZy4kvcY,17.21.12,2017 లో 21 డిసెంబర్ చాలా డేంజర్ రోజు ఎందుకో తెలుసా..? | on 21st December 2017,24,114326,194,91,19
Oiu7BO8dOFE,17.21.12,RGV on comparing Pawan Kalyan to Sunny Leone || Rajinikanth TV9,24,145703,1330,293,448
XuSnVCwUa5M,17.21.12,Jayalalithaa Hospital Video: Reason behind releasing the video ? - Vetrivel Exclusive Interview,25,109259,767,139,137
UewgB65jNkE,17.21.12,DHILO... | DUDE SERIOUSLY (GUJARATI),23,55311,4052,174,226
aMQbRpxgFvs,17.21.12,Smartphone Awards 2017!,28,1553585,92299,3028,14422
EK5K-xhyzXs,17.21.12,Deeksha Seth in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,1,523861,1933,342,97
uDf_WLrM7gE,17.21.12,Dhakkad Yaar (Full Video)| Ajit Singh | Latest Punjabi Song 2017 | PTC Motion Pictures,10,248513,10333,437,607
Jtzn9OQ20Vk,17.21.12,Tareyaan De Des ( Full Video ) | Prabh Gill | Maninder Kailey | Desi Routz | Sukh Sanghera,10,2369761,83419,1346,4239
91YGsDA4Ejo,17.21.12,Kapil Annoys His Teacher | Comedy Circus Ka Naya Daur,24,283682,2078,139,52
GKKTIB99OMw,17.21.12,"10 Most Expensive Gifts Actresses Ever Received By Bollywood Stars - Anushka Sharma, Kareena Kapoor",22,236970,947,153,18
MLc9mvgjef4,17.21.12,20 December 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs HD,27,51420,2166,39,394
qF_0rY2e18A,17.21.12,"RK நகரில் 100% வெற்றி இவருக்கு தான்,கருத்து கணிப்பு முடிவு இதோ|RK NAGAR BY ELECTION|Live Today News",22,163073,680,279,167
kxFPItCfYjw,17.21.12,బ్రహ్మానందం పద్యాలతో స్టేజి దద్దరిల్లింది.. Brahmanandam Emotional Speech At Telugu Mahasabhalu 2017,24,464625,2856,319,375
9kKJh8IEowc,17.21.12,Next In Frankly With TNR #89 - Exclusive Interview - PROMO || Talking Movies With iDream #606,24,95246,551,42,52
yUs1Y-6PWgU,17.21.12,"Kundali Bhagya - कुंडली भाग्य - Episode 116  - December 19, 2017 - Webisode",24,236605,835,156,43
3TtxYU7oKOI,17.21.12,HASEENA - KULBIR JHINJER (Full Song) Deep Jandu | Sukh Sanghera | Punjabi Songs | Hi Speed Records,10,1870800,21323,1482,1274
FliRCB1NE3M,17.21.12,Patas | 19th  December 2017 | Full Episode 639 | ETV Plus,23,292635,1777,171,255
aJW9fg54yqs,17.21.12,മിഡിൽസ്റ്റമ്പിളകിയല്ലോചേട്ടാ ഇനിയെങ്കിലുംകളിനിർത്തിക്കൂടെ | Malayalam Comedy | MalayalamComedyScenes,1,203459,376,126,22
L1AuR4NORTk,17.21.12,THE MOST FEARED TRIBE,23,1977131,214429,11312,16543
gI5H6fj4UGs,17.21.12,KRISHNAVATARAM - 1 | KRISHNA'S BIRTH | Unknown Facts About Lord SRI KRISHNA | Vikram Aditya | EP#101,24,141187,5726,132,1999
E39E-kHu95w,17.21.12,Balakrishna Mind Blowing Speech at Prapancha Telugu Mahasabhalu | NewsQube,24,169056,0,0,251
uL4tsRArKVk,17.21.12,Made for Each Other I S2 EP-08 I  Testing physical power in the deep sea I Mazhavil Manorama,24,198230,887,159,702
3TAfds1tC34,17.21.12,"Asura Full Movie - 2017 Telugu Full Movies - Nara Rohith, Priya Banerjee",24,423373,1923,181,125
BAB6WWROXn8,17.21.12,Rollliing sir with Team Aruvi | Fully Filmy,1,47303,1525,34,309
AexXaGgoSSk,17.21.12,Megastar Chiranjeevi Ram Charan Naga Chaitanya Samantha Grand Entry @ Akhil HELLO! Pre Release Event,24,50816,285,18,5
fdjafnm35fI,17.21.12,"Bhabi Ji Ghar Par Hain - भाबीजी घर पर हैं - Episode 733  - December 19, 2017 - Webisode",24,118195,799,73,40
lp_sGRz8224,17.21.12,అజ్ఞాతవాసి టీజర్ లో ఇవి గమనించారా..? Pawan kalyan Agnathavasi movie teaser |Trivikram Keerthi Suresh,24,908226,9037,2847,344
QTu7oKnsYDU,17.21.12,gujraat election गुजरात चुनाव,1,167092,3752,284,316
4db6jfnXtJ8,17.21.12,7 AM | ETV Telugu News | 20th December 2017,25,63777,300,35,18
WS7f5xpGYn8,17.21.12,Katy Perry - Hey Hey Hey (Official),10,2673454,244703,35084,24784
koeEyBPbuqw,17.21.12,ஜெயலலிதாவின் வீடியோவில் காணப்படும் தவறுகள்.,25,22906,77,24,7
hHoqFSOCQfU,17.21.12,Sai Pallavi About MCA Telugu Movie | Nani | Bhumika | MCA Pre Release Event | 2017 Telugu Movie News,22,20635,91,3,3
y-BScbU0vyY,17.21.12,Smriti Irani पर Modi लगा सकते हैं Gujarat CM  की मुहर,25,217231,1197,206,205
OH0PxmmZm7U,17.21.12,Bithiri Sathi As Director | Sathi Writes Story On Telangana | Teenmaar News | V6 News,25,232386,1900,121,180
ory30tEGL0E,17.21.12,"20 December, 2017  2017 Prelim Booster News Discussion",27,22392,0,0,0
UnmHjCabr58,17.21.12,"Baal Veer - बाल वीर - Episode 815 - 19th December, 2017",24,144113,306,108,31
Waf5MF-UUj0,17.21.12,PUPPY KONG'S FIRST BLIND DATE!,24,4493196,239299,3739,38861
#NAME?,17.21.12,தினகரனுக்கு இரண்டு ஆண்டு சிறை  |TTV Dinakaran Arrest | Jayalalitha Death Latest News| Political News,25,69593,244,189,52
hUkVUCP6Axc,17.21.12,"दस्तक: क्या होगी 2019 चुनाव के लिए राहुल गाँधी की रणनीति,  देखिये पुण्य प्रसून बाजपाई के साथ",25,418387,1749,455,223
_VJJ58M85_0,17.21.12,நிர்வாணமாக போட்டோக்கு   போஸ் கொடுத்த சீரியல் நடிகை யார் தெரியுமா ..?,24,77516,63,71,13
s-du8to_GqI,17.21.12,ജയലളിതയുടെ അന്ത്യനാളുകളുടെ വീഡിയോ | JAYALALITHAA'S HOSPITAL FOOTAGE REVEALED!,22,35043,41,8,3
XSpM8-CPsvg,17.21.12,"പാർവ്വതിക്ക് 8ന്റെ പണികൊടുത്ത് ചെകുത്താൻ | Mammootty, Parvathy, Chekuthaan",22,84299,2125,194,277
c9_1mjQTmKg,17.21.12,ಶಾಲೆಯ ಆವರಣದಲ್ಲೇ ಮಾಡಬಾರದ್ದನ್ನು ಮಾಡಿದ ಹೈ ಸ್ಚೋಲ್ ಹುಡುಗ ಹುಡುಗಿ | chandanavana,24,136695,161,84,17
fmARwh-wR1o,17.21.12,"स्पीकर Sumitra mahajan को आया जबरदस्त गुस्सा, तुम चुप रहो चुनाव हार गए loksabha Congress का हगामा",25,105155,777,75,137
WzelEE1T2r8,17.21.12,యాంకర్ ఫై సీరియస్ అయిన నటి జమున ... ఉదయభాను రియాక్షన్ చూడండి | Gossip Adda,24,104488,136,160,31
_Pvu7Ayiiyg,17.21.12,சனிப் பெயர்ச்சி ஓரு அலசல் - 2017- 2020 | Astrologer Shelvi | Vendhar Tv,24,78403,579,98,32
MEO6eSEqDfI,17.21.12,"Deivamagal Today episode Review: 1418, 19/12/17 - Prakash's new Plan",24,131594,859,153,78
b7IHLVVqqLs,17.21.12,Vijay 2017 New Blockbuster Hindi Dubbed Movie | 2017 South Indian Full Hindi Action Movies,22,364526,1122,196,48
20vQXCtUdsw,17.21.12,Jabardasth | 21st December 2017 | Latest Promo,22,481801,2068,231,122
byU2uSU2tBc,17.21.12,"ऐ धनिया - Khesari Lal, Kajal Raghwani - Lagelu Horha Ke Chana - Muqaddar -Bhojpuri Song 2017",10,1184989,3845,750,499
U7uuEF4HShY,17.21.12,ಒಂದು ಕಾಲದಲ್ಲಿ ಸೀತೆಯಾಗಿ ನಮ್ಮೆಲ್ಲರ ಮನ ಗೆದ್ದ ಈ ಟಾಪ್ ನಟಿ ಈಗ ಹೇಗೆ ಇದ್ದಾರೆ ಗೊತ್ತಾ sandalwood news today,24,77215,181,34,8
2lFH48tXRfE,17.21.12,"रैंक/श्रेणी (Rank/Category) के अनुसार Service Allocation - UPSC CSE (IAS, IPS, IFS, IRS) Roman Saini",27,42698,1988,36,299
GfO1uGmIDEM,17.21.12,Ye Jawani Hai Diwani Challenger Audition jayas Kumar,1,252976,3489,188,115
aybQKMrpPsM,17.21.12,ప్రభాస్ తో పెళ్లి...నిహారిక ఏమన్నదో చూస్తే ఆశ్చర్యపోతారు |Niharika responds on Marriage with Prabhas,24,892028,1776,912,0
vFYbDciwcrI,17.21.12,ലാലേട്ടാ രഹസ്യങ്ങള്‍ ഒക്കെ പൊളിച്ചു?!!!|Mohanlal's Hidden Secret Revealed?!,24,582985,1547,794,225
d-ua07UhoLg,17.21.12,"#abpasmita, #GujaratElection2017",22,1671204,3278,757,1
V8bBJn3Umw8,17.21.12,Tu Aashiqui - 19th December 2017 - तू आशिकी,24,113796,587,28,24
C6p3u3sTd9U,17.21.12,தப்பி தவறியும் மார்கழி மாதத்தில் இதை செய்யாதீர்கள்...ஆபத்து..!,22,87143,387,51,15
y-2RVR_epmw,17.21.12,WHAT! Is December 21st a BLACK Day? | Shocking Facts REVEALED About December 21st | VTube Telugu,24,23949,69,25,7
8BZQHGgZVjw,17.21.12,SHADI SE PHELE SHADI KE BAAD || SHEHBAAZ KHAN FUNNY VIDEO,23,90970,6282,166,653
Hsbd0ebtCF4,17.21.12,Saade Baarah (Full Video) Mehtab Virk-Mista Baaz -New Punjabi Songs 2017 - Latest Punjabi Songs 2017,10,2070868,22362,1684,983
IrNcQRYcGNY,17.21.12,Exclusive Video Of Jayalalithaa Inside Apollo Hospital,25,66990,80,21,22
P1nyfbREUDI,17.21.12,Tiger Zinda Hai: Raj Thackeray threatens cinema hall owners; asks not to show Salman Khan',22,147072,1246,668,635
ab6JzpWd3wU,17.21.12,Jayalalithaa Hospital Video: Shocking Inside Politics Exposed! | RK 102,25,83130,397,94,66
HplPYGonuwo,17.21.12,ஜெயலலிதா வீடியோவிற்கு பின் இருக்கும் ரகசியத்தை வெளியே சொன்ன கீதா! | Jayalalitha Treatment Video,22,16336,27,17,7
ixlgbdjFaYg,17.21.12,"If You Have Moles on One of These Places, It Has Surprising Meaning",26,366662,17692,1212,2320
4JJlS11e6Mo,17.21.12,Gujarat में Narendra Modi की जीत पर मुस्लिमों का सबसे बड़ा बयान देखिए वीडियो | Headlines India,25,382445,2277,1426,1583
oDDqFC2OUKM,17.21.12,Ronnie Singh - BARBAAD (Full Song) Harman Buttar | New Song 2017 | Navi Firozpurwala |Art ATTACK,10,1462669,21289,190,336
#NAME?,17.21.12,भगवान होने के सबूत ! भगवान सच में है | Can You Prove God's Existence?,24,79485,1817,138,149
wesWyCNZSPs,17.21.12,'ദിലീപ്-കാവ്യ ബന്ധം മഞ്ജുവിനെ അറിയിച്ചത് ആക്രമിക്കപ്പെട്ട നടി'; താരങ്ങളുടെ മൊഴി പുറത്ത്,25,98687,227,64,95
07noZhQ5tGM,17.21.12,"Ravish Kumar Prime Time , कोर्ट में भगवा , Virat Kohli देशभक्त नहीं -BJP , 19 December 2017",25,152053,3829,310,857
kJ7OvxYjxxA,17.21.12,"Salman Khan CUTELY KISSES, HUGS Katrina Kaif in Public | Dance India Dance 6",24,326878,3703,290,255
CQKfx5NOsVM,17.21.12,"Tuzhat Jeev Rangala - तुझ्यात जीव रंगला - Episode 387  - December 20, 2017 - Preview",24,43109,113,6,0
aFleYBC4cm4,17.21.12,தமிழ் சினிமாவில் நடித்த நிஜ அண்ணன் தம்பிகள் | Tamil Actors Real Brothers,22,43025,170,83,12
